Month_Name,Month_Number,Hours,Time,Date,Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
Jan,1,11,11:37:57,01.01.24,01.01.24 11:37,Truck_4,-59.08,68.49,303,In Transit,24.6,68.6,Detour,50,213,6,Mechanical Failure,97.1,297,0
Oct,10,18,18:21:07,07.10.24,07.10.24 18:21,Truck_6,5.72,-96.58,270,In Transit,28.1,73.6,Clear,57,283,2,Mechanical Failure,92.3,122,0
Jul,7,16,16:39:04,16.07.24,16.07.24 16:39,Truck_4,-38.32,-38.33,382,Delivered,21.6,50.5,Detour,31,160,8,Weather,94.8,261,0
Apr,4,17,17:33:52,13.04.24,13.04.24 17:33,Truck_4,-87.4,-127.33,197,Delivered,23.3,53.5,Heavy,41,259,9,Weather,91.3,211,1
Aug,8,2,02:18:19,11.08.24,11.08.24 02:18,Truck_9,-77.36,30.97,368,In Transit,25,60.7,Clear,37,382,5,Weather,82.8,225,0
Jan,1,0,00:15:26,19.01.24,19.01.24 00:15,Truck_7,-73.05,124.8,223,In Transit,19.5,55.6,Clear,23,154,4,Weather,62.9,217,0
Dec,12,3,03:50:18,26.12.24,26.12.24 03:50,Truck_7,-27.58,-111.32,340,Delayed,25.9,75.3,Detour,18,424,7,Weather,67.3,287,1
Jan,1,12,12:44:17,10.01.24,10.01.24 12:44,Truck_10,49.95,-30.02,355,Delivered,20.2,51.3,Clear,49,323,4,Mechanical Failure,72.6,100,0
Oct,10,13,13:13:06,23.10.24,23.10.24 13:13,Truck_2,-50.69,-9.62,158,In Transit,26.6,63.8,Heavy,51,199,4,None,84.8,114,1
Jul,7,19,19:53:22,31.07.24,31.07.24 19:53,Truck_10,84.11,-87.9,126,Delayed,25.1,58,Detour,47,291,7,Traffic,92.3,123,1
Aug,8,22,22:26:07,05.08.24,05.08.24 22:26,Truck_8,49.92,79.47,309,In Transit,20.6,77.3,Clear,60,177,5,Weather,69.2,271,0
Feb,2,0,00:45:03,14.02.24,14.02.24 00:45,Truck_10,-44.63,44.09,171,Delayed,22.6,69.9,Detour,26,104,2,Weather,88.1,132,1
Dec,12,0,00:45:10,14.12.24,14.12.24 00:45,Truck_6,-57.3,-23.69,403,In Transit,29.6,63,Clear,12,197,4,None,83.8,228,0
Jul,7,8,08:12:29,16.07.24,16.07.24 08:12,Truck_6,-47.57,-81.31,181,Delivered,25.9,69.1,Heavy,44,264,9,Mechanical Failure,69.9,223,1
Dec,12,9,09:52:23,08.12.24,08.12.24 09:52,Truck_7,-80.27,-80.57,472,Delayed,23,68,Heavy,34,365,3,Traffic,87.8,294,1
May,5,1,01:51:55,08.05.24,08.05.24 01:51,Truck_8,-70.32,-61.92,171,Delivered,25.5,51.1,Detour,43,114,1,Weather,92.5,149,0
Jul,7,13,13:33:43,20.07.24,20.07.24 13:33,Truck_6,48.25,-106.64,204,Delayed,19.2,58,Heavy,50,465,8,Weather,85.2,133,1
Oct,10,14,14:59:52,24.10.24,24.10.24 14:59,Truck_4,-74.67,-159.72,254,In Transit,26.7,51.3,Detour,11,378,8,None,90.6,208,0
Nov,11,10,10:56:55,23.11.24,23.11.24 10:56,Truck_4,-46.01,-8.53,100,Delayed,21,71.2,Clear,19,315,9,Weather,82.2,100,1
Apr,4,8,08:51:00,18.04.24,18.04.24 08:51,Truck_1,9.33,-71.53,211,Delivered,23.7,66.7,Heavy,36,149,1,Mechanical Failure,60.7,256,1
Aug,8,4,04:43:30,11.08.24,11.08.24 04:43,Truck_9,5.01,-113.83,145,Delayed,18.2,62.2,Heavy,56,430,5,Traffic,86.7,260,1
Oct,10,13,13:29:04,09.10.24,09.10.24 13:29,Truck_6,-70.81,75.11,244,Delivered,21.3,79.4,Heavy,22,312,9,None,63.5,171,1
Dec,12,15,15:26:10,21.12.24,21.12.24 15:26,Truck_1,-43.25,163.38,104,Delivered,29.4,59.1,Detour,58,229,3,Weather,82.9,283,0
Jan,1,23,23:13:40,21.01.24,21.01.24 23:13,Truck_5,28.1,167.2,356,In Transit,18.4,75.2,Clear,32,291,6,None,90.7,206,0
Mar,3,7,07:50:45,28.03.24,28.03.24 07:50,Truck_4,-56.22,27.6,114,In Transit,26.8,62.1,Heavy,55,334,6,None,85.2,202,1
Dec,12,10,10:52:06,02.12.24,02.12.24 10:52,Truck_6,65.05,-146.39,404,Delivered,19,76.2,Heavy,54,230,4,None,83.7,171,1
Dec,12,20,20:21:58,30.12.24,30.12.24 20:21,Truck_5,-30.3,153.45,500,Delivered,21.7,56.2,Detour,20,381,10,Mechanical Failure,90.7,222,0
Sep,9,11,11:42:11,12.09.24,12.09.24 11:42,Truck_5,72.76,105.82,375,Delayed,23,76.3,Detour,49,131,4,None,87.8,137,1
Oct,10,23,23:03:49,24.10.24,24.10.24 23:03,Truck_8,61.84,115.52,361,In Transit,22.3,66.8,Heavy,60,157,4,Traffic,79.8,247,1
Mar,3,21,21:52:21,07.03.24,07.03.24 21:52,Truck_3,-31.18,-46.05,239,Delayed,26.6,51.6,Detour,33,333,2,Traffic,95.1,277,1
Jan,1,13,13:08:23,03.01.24,03.01.24 13:08,Truck_10,-43.2,134.86,191,In Transit,24,59.7,Clear,51,268,8,None,97,111,0
Dec,12,0,00:24:42,08.12.24,08.12.24 00:24,Truck_2,-79.64,-111.75,171,Delayed,21.3,58.7,Detour,10,292,4,Traffic,65,184,1
Sep,9,8,08:58:09,13.09.24,13.09.24 08:58,Truck_5,66.84,-175.17,113,Delayed,28.9,56.3,Heavy,22,417,6,Weather,60.8,142,1
Jul,7,22,22:16:07,31.07.24,31.07.24 22:16,Truck_4,13.77,12.99,298,In Transit,18.8,79.5,Detour,51,393,4,Traffic,74.6,110,0
Nov,11,22,22:59:58,25.11.24,25.11.24 22:59,Truck_8,-66.27,-82.06,184,Delivered,26,59.6,Heavy,34,235,6,Mechanical Failure,66.7,299,1
May,5,15,15:40:45,30.05.24,30.05.24 15:40,Truck_4,5.12,-67.86,298,Delivered,18.9,65.9,Detour,41,269,2,None,64.8,234,0
Mar,3,20,20:59:12,05.03.24,05.03.24 20:59,Truck_3,-85.87,-162.72,439,Delayed,25.1,66.1,Clear,46,151,4,None,79.2,209,1
Aug,8,15,15:30:04,20.08.24,20.08.24 15:30,Truck_3,86.27,-50.79,142,Delayed,28,67.2,Heavy,49,458,8,Traffic,92.5,224,1
Sep,9,12,12:19:09,19.09.24,19.09.24 12:19,Truck_6,21.31,-80.53,202,Delivered,18.5,69.5,Heavy,54,261,3,None,62.5,213,1
Mar,3,15,15:37:45,02.03.24,02.03.24 15:37,Truck_3,-2.28,23.42,418,Delayed,29.6,67.4,Heavy,54,199,9,Traffic,99.9,215,1
Feb,2,23,23:02:05,24.02.24,24.02.24 23:02,Truck_4,-23.47,54.53,458,Delayed,23.3,58.6,Heavy,43,372,10,Mechanical Failure,92.9,262,1
Mar,3,11,11:20:37,05.03.24,05.03.24 11:20,Truck_8,44.51,-178.73,313,In Transit,18.7,74.7,Heavy,16,284,3,Mechanical Failure,69,105,1
Mar,3,23,23:34:51,04.03.24,04.03.24 23:34,Truck_9,-8.14,92.87,457,Delayed,18.2,62.6,Detour,18,217,9,None,97.8,199,1
Jun,6,4,04:33:59,30.06.24,30.06.24 04:33,Truck_2,0.71,108.51,298,Delivered,27.8,76.9,Heavy,18,414,5,None,72.2,164,1
Dec,12,10,10:19:46,02.12.24,02.12.24 10:19,Truck_4,43.23,-143.04,106,Delayed,23.7,74.7,Heavy,14,442,4,Mechanical Failure,83.6,276,1
Aug,8,11,11:03:17,14.08.24,14.08.24 11:03,Truck_6,61.8,-72.12,293,Delivered,28.5,59.3,Clear,50,168,4,Weather,67.2,199,0
Sep,9,3,03:11:29,13.09.24,13.09.24 03:11,Truck_9,-42.69,46.25,301,Delayed,19.2,57.6,Heavy,16,256,6,None,65.4,148,1
Dec,12,18,18:21:59,29.12.24,29.12.24 18:21,Truck_1,-78.08,-11.89,287,In Transit,25.2,51.8,Detour,34,399,2,Mechanical Failure,85,124,0
Nov,11,13,13:53:15,19.11.24,19.11.24 13:53,Truck_5,65.55,-128.37,237,In Transit,23.4,53.3,Detour,38,109,2,Mechanical Failure,87.9,157,0
May,5,7,07:26:13,27.05.24,27.05.24 07:26,Truck_1,-19.56,-65.55,258,In Transit,25.2,67.6,Clear,32,484,7,Traffic,98.8,191,0
Nov,11,20,20:03:10,19.11.24,19.11.24 20:03,Truck_3,17.71,-162,480,In Transit,27.1,76.3,Heavy,22,497,9,Traffic,74.9,183,1
Sep,9,23,23:04:24,18.09.24,18.09.24 23:04,Truck_8,-52.17,-175.63,441,In Transit,22.6,53.3,Clear,29,343,3,Mechanical Failure,86.5,172,0
Dec,12,2,02:17:00,16.12.24,16.12.24 02:17,Truck_6,-84.24,76.93,346,In Transit,21.6,65.2,Clear,43,402,8,Traffic,96.4,157,0
Sep,9,19,19:01:01,29.09.24,29.09.24 19:01,Truck_2,-7.6,-78.75,205,In Transit,23.6,76.2,Heavy,41,324,2,None,73.8,153,1
Mar,3,1,01:23:19,29.03.24,29.03.24 01:23,Truck_2,36.62,97.22,477,Delayed,25.1,50.3,Detour,32,297,7,Traffic,96.4,212,1
Jul,7,10,10:09:34,26.07.24,26.07.24 10:09,Truck_9,-7.99,-23.57,355,Delayed,19.8,60.9,Clear,24,226,9,Weather,62.8,243,1
Dec,12,10,10:36:22,19.12.24,19.12.24 10:36,Truck_4,-68.57,106.21,148,Delivered,23.3,59.1,Detour,53,161,10,Weather,65.7,189,0
Jun,6,10,10:30:32,14.06.24,14.06.24 10:30,Truck_6,-86.65,76.16,190,Delayed,27.8,62.2,Detour,41,238,2,None,90.2,122,1
Jan,1,5,05:22:59,06.01.24,06.01.24 05:22,Truck_10,-20.07,169.59,356,Delayed,24.8,70,Detour,37,345,3,Traffic,84,245,1
Sep,9,17,17:56:29,17.09.24,17.09.24 17:56,Truck_2,8.03,137.61,228,Delivered,18.3,52.3,Clear,57,350,3,Traffic,76.5,285,0
Dec,12,17,17:13:45,29.12.24,29.12.24 17:13,Truck_6,-58.67,162.77,437,In Transit,20.9,55.2,Clear,44,336,7,Weather,88.6,118,0
Nov,11,16,16:53:31,30.11.24,30.11.24 16:53,Truck_10,63.61,-40.49,295,Delayed,20.3,68.6,Detour,29,249,6,None,63.2,295,1
Oct,10,11,11:54:15,20.10.24,20.10.24 11:54,Truck_3,69.92,-25.76,365,In Transit,30,60,Clear,18,215,5,Traffic,95.8,201,0
Jun,6,16,16:49:23,08.06.24,08.06.24 16:49,Truck_10,27.39,-85.69,117,Delayed,23.9,64.3,Clear,16,175,8,Mechanical Failure,73.9,270,1
Sep,9,9,09:02:01,11.09.24,11.09.24 09:02,Truck_6,5.54,-6.37,202,Delayed,25.9,62.3,Heavy,11,249,4,None,98,131,1
Nov,11,14,14:19:44,08.11.24,08.11.24 14:19,Truck_10,-47.92,-44.47,408,Delayed,29.9,58.9,Heavy,25,390,8,None,61.5,117,1
Jun,6,14,14:24:59,15.06.24,15.06.24 14:24,Truck_2,-58.29,-53.98,277,In Transit,18.2,75.1,Clear,60,122,10,None,65,147,0
May,5,1,01:51:29,16.05.24,16.05.24 01:51,Truck_10,44.47,61.12,430,Delayed,25,53.4,Detour,30,251,4,Mechanical Failure,77.6,119,1
Mar,3,14,14:40:33,26.03.24,26.03.24 14:40,Truck_7,-73.57,153.53,451,Delayed,21.3,67.2,Detour,24,187,8,None,69.3,221,1
Apr,4,15,15:36:59,05.04.24,05.04.24 15:36,Truck_8,-39.4,15.65,421,Delivered,26,78.1,Heavy,29,379,5,Traffic,81,118,1
Nov,11,3,03:59:13,13.11.24,13.11.24 03:59,Truck_9,-46.82,81.91,175,In Transit,29.6,66,Clear,34,467,9,Weather,98.3,220,0
Jun,6,1,01:08:32,13.06.24,13.06.24 01:08,Truck_2,57.33,-54.8,357,In Transit,27.4,55.5,Detour,43,207,2,Weather,60.5,111,0
Jan,1,9,09:04:01,21.01.24,21.01.24 09:04,Truck_9,86.19,59.5,419,Delivered,26.5,56.2,Detour,15,277,2,Weather,68.3,280,0
Oct,10,14,14:23:31,05.10.24,05.10.24 14:23,Truck_7,59.85,-132.39,455,Delivered,19.8,67.6,Clear,22,301,3,Traffic,68.2,254,0
Apr,4,7,07:25:56,21.04.24,21.04.24 07:25,Truck_2,-41.79,84.2,438,Delayed,24.3,78.8,Detour,33,322,7,Weather,79,206,1
Apr,4,22,22:27:28,24.04.24,24.04.24 22:27,Truck_6,-3.74,43.27,497,In Transit,28.2,68.2,Detour,47,184,6,Traffic,63.8,251,0
Feb,2,7,07:01:26,10.02.24,10.02.24 07:01,Truck_8,-27.02,-24.08,410,In Transit,29.8,76.2,Detour,52,152,2,Mechanical Failure,76.6,149,0
Sep,9,16,16:59:08,26.09.24,26.09.24 16:59,Truck_7,-53.71,-60.6,306,Delivered,21.5,78.5,Clear,48,317,7,Weather,92.8,231,0
Aug,8,14,14:23:12,09.08.24,09.08.24 14:23,Truck_3,65.99,135.54,209,Delayed,18.6,69.6,Heavy,50,357,10,Traffic,92.9,125,1
Jan,1,21,21:06:52,05.01.24,05.01.24 21:06,Truck_4,-77.81,-89.12,155,Delayed,30,64.5,Detour,33,342,6,Weather,88.2,179,1
Nov,11,6,06:40:13,30.11.24,30.11.24 06:40,Truck_3,22.3,59.47,318,Delayed,25.8,79.5,Detour,11,161,10,None,90,191,1
Sep,9,8,08:19:18,11.09.24,11.09.24 08:19,Truck_9,-10.2,76.79,422,Delivered,23.8,62.4,Clear,10,158,4,Traffic,84.7,294,0
Oct,10,23,23:57:35,05.10.24,05.10.24 23:57,Truck_2,-9.1,102.98,450,In Transit,22.8,58.7,Detour,45,421,9,None,90,240,0
Oct,10,14,14:03:52,15.10.24,15.10.24 14:03,Truck_4,-85.3,149.09,221,Delivered,21.6,67.7,Heavy,39,430,6,Traffic,71.9,286,1
Jul,7,9,09:22:46,04.07.24,04.07.24 09:22,Truck_7,-13.2,107.42,271,Delivered,18.7,75.4,Clear,37,210,10,Traffic,72,120,0
Aug,8,17,17:20:39,21.08.24,21.08.24 17:20,Truck_4,-77.33,-33.6,402,Delayed,18.7,59.6,Detour,16,454,1,Traffic,62.9,274,1
Jul,7,6,06:32:35,03.07.24,03.07.24 06:32,Truck_1,-36.34,69.55,119,In Transit,24.4,68.2,Heavy,60,125,3,None,81.6,106,1
Feb,2,17,17:37:42,20.02.24,20.02.24 17:37,Truck_6,-35.5,105.39,385,Delivered,26.1,68.3,Clear,38,114,6,Weather,64.6,190,0
May,5,3,03:48:33,25.05.24,25.05.24 03:48,Truck_4,-50.73,49.3,443,Delivered,23.6,66.6,Detour,42,333,9,Traffic,93.1,143,0
May,5,16,16:24:39,28.05.24,28.05.24 16:24,Truck_4,-85.6,35.89,271,In Transit,23.6,74.2,Clear,30,214,5,Traffic,72.1,132,0
Sep,9,10,10:37:29,07.09.24,07.09.24 10:37,Truck_3,-15.35,13.35,133,Delayed,29.4,51.6,Clear,31,485,3,Weather,90.1,172,1
Aug,8,15,15:07:20,20.08.24,20.08.24 15:07,Truck_4,36.46,-60.83,388,Delayed,23.1,64.8,Detour,23,329,1,Mechanical Failure,89.2,296,1
Nov,11,19,19:15:19,11.11.24,11.11.24 19:15,Truck_1,40.93,-145.3,429,In Transit,20.9,68,Heavy,50,196,10,Mechanical Failure,72.9,123,1
May,5,8,08:38:06,27.05.24,27.05.24 08:38,Truck_6,-66.07,48.26,145,Delivered,18.8,62.6,Detour,14,408,9,Weather,81.3,138,0
Apr,4,18,18:56:43,05.04.24,05.04.24 18:56,Truck_1,24.2,18.69,135,Delivered,20.1,53.8,Detour,21,108,10,Traffic,92,243,0
Jul,7,15,15:08:30,23.07.24,23.07.24 15:08,Truck_5,46.86,37.82,442,Delayed,22.2,65.4,Detour,33,492,5,Weather,86.4,145,1
Mar,3,9,09:24:45,04.03.24,04.03.24 09:24,Truck_10,-56.79,25.87,342,Delivered,27.2,55.1,Heavy,22,326,2,None,64.4,300,1
Jan,1,12,12:49:48,03.01.24,03.01.24 12:49,Truck_10,-35.43,9.92,308,Delayed,25.2,52.5,Heavy,19,475,8,Mechanical Failure,95,206,1
Apr,4,20,20:20:25,05.04.24,05.04.24 20:20,Truck_7,63.7,-131.15,358,Delayed,21.6,61.7,Clear,23,127,6,None,85.7,199,1
May,5,10,10:09:06,08.05.24,08.05.24 10:09,Truck_6,-43.42,160.84,128,Delayed,23,69.7,Clear,30,462,8,None,76.7,105,1
Jul,7,19,19:49:15,07.07.24,07.07.24 19:49,Truck_2,-82.71,-62.7,426,Delayed,24.2,75.7,Clear,51,303,10,Mechanical Failure,94.1,160,1
Nov,11,22,22:45:24,26.11.24,26.11.24 22:45,Truck_6,-75.32,-58.77,349,Delivered,21.1,54.1,Detour,47,290,5,None,70.4,233,0
Jan,1,3,03:12:31,04.01.24,04.01.24 03:12,Truck_4,-50.71,-85.45,173,In Transit,23.1,56,Heavy,50,440,3,Mechanical Failure,73.4,289,1
Jul,7,14,14:59:23,31.07.24,31.07.24 14:59,Truck_10,70.71,-175.99,184,Delayed,24.5,54.9,Detour,23,159,7,Traffic,60.2,120,1
May,5,23,23:23:37,23.05.24,23.05.24 23:23,Truck_5,-71.1,-147.76,318,Delayed,25.5,64.3,Heavy,15,215,8,Traffic,69.1,158,1
Jul,7,0,00:05:02,04.07.24,04.07.24 00:05,Truck_3,-76.9,-3.64,288,Delivered,24.7,67.4,Detour,37,230,7,Mechanical Failure,65,259,0
Aug,8,23,23:25:47,18.08.24,18.08.24 23:25,Truck_6,39.8,58.75,317,Delivered,18.5,66,Heavy,36,465,1,Mechanical Failure,68,180,1
Oct,10,15,15:20:16,23.10.24,23.10.24 15:20,Truck_7,78.6,-173,122,In Transit,26.7,73.2,Clear,37,128,9,None,81.4,174,0
Jul,7,16,16:40:43,02.07.24,02.07.24 16:40,Truck_4,-53.53,13,291,Delivered,24.2,67,Heavy,29,431,9,Traffic,90.1,172,1
Jan,1,16,16:52:14,10.01.24,10.01.24 16:52,Truck_1,49.3,-55.65,199,Delivered,23.4,64.4,Heavy,59,476,10,Traffic,81.3,123,1
Oct,10,16,16:02:14,25.10.24,25.10.24 16:02,Truck_8,73,12.4,488,Delivered,21.9,75.8,Detour,30,147,3,Mechanical Failure,81.6,252,0
Feb,2,21,21:46:02,27.02.24,27.02.24 21:46,Truck_1,80.42,-39.96,445,Delayed,20.6,68.2,Clear,41,418,9,None,93.6,184,1
Aug,8,4,04:29:22,06.08.24,06.08.24 04:29,Truck_2,-51.02,1.81,247,Delayed,19.3,62.9,Clear,55,466,2,Weather,78,183,1
Sep,9,18,18:54:20,09.09.24,09.09.24 18:54,Truck_4,5.29,172.64,351,In Transit,29.7,52.1,Clear,41,330,8,Weather,94.5,108,0
Jan,1,12,12:56:09,21.01.24,21.01.24 12:56,Truck_1,54.31,-98.94,311,Delayed,28.9,77.8,Heavy,43,415,1,Mechanical Failure,76.4,210,1
Oct,10,21,21:11:00,23.10.24,23.10.24 21:11,Truck_5,-3.82,-159.73,495,Delivered,29.5,50.6,Detour,58,179,3,Mechanical Failure,72.3,245,0
Mar,3,3,03:06:23,22.03.24,22.03.24 03:06,Truck_3,-69.84,-171.54,237,In Transit,23.6,62.7,Detour,35,323,9,Weather,66.8,267,0
Sep,9,1,01:58:48,07.09.24,07.09.24 01:58,Truck_2,9.35,120,290,Delivered,28.7,72.6,Clear,45,151,8,Traffic,81.7,280,0
Feb,2,5,05:24:13,13.02.24,13.02.24 05:24,Truck_2,-74.34,-150.63,111,Delayed,22.7,75.6,Clear,47,207,4,None,60.4,131,1
Jan,1,15,15:36:36,30.01.24,30.01.24 15:36,Truck_2,-62.06,133.89,373,Delayed,27.6,65.8,Heavy,23,396,1,Traffic,79.3,126,1
Mar,3,6,06:10:28,06.03.24,06.03.24 06:10,Truck_10,-53.14,-164.49,458,In Transit,25.5,52.1,Detour,32,183,6,Weather,93.5,154,0
Oct,10,7,07:46:12,31.10.24,31.10.24 07:46,Truck_4,85.04,-138.32,354,In Transit,24.7,64.1,Detour,15,298,4,Mechanical Failure,71.9,162,0
Jun,6,10,10:02:05,21.06.24,21.06.24 10:02,Truck_3,48.96,-160.91,165,Delayed,28.8,51.6,Heavy,49,410,8,Mechanical Failure,88.4,291,1
Jul,7,17,17:59:38,25.07.24,25.07.24 17:59,Truck_8,44.36,134.4,471,Delayed,19.8,55.2,Clear,36,369,6,Mechanical Failure,94.7,183,1
Feb,2,22,22:00:35,21.02.24,21.02.24 22:00,Truck_8,-33.16,143.56,410,Delivered,27.5,58.5,Detour,21,439,9,Mechanical Failure,72.4,182,0
Jun,6,6,06:59:47,22.06.24,22.06.24 06:59,Truck_8,-61.15,140.82,407,In Transit,19.9,50.7,Heavy,55,421,1,Mechanical Failure,87.2,237,1
Feb,2,21,21:00:56,09.02.24,09.02.24 21:00,Truck_10,-87.81,97.05,134,Delivered,19.5,75.3,Clear,45,424,6,Weather,80.9,175,0
Dec,12,0,00:30:52,16.12.24,16.12.24 00:30,Truck_10,-48.36,115.84,394,Delayed,26.9,62.1,Detour,29,419,10,None,90.7,139,1
Mar,3,23,23:53:31,22.03.24,22.03.24 23:53,Truck_10,-59.57,11.37,480,Delayed,23.9,57.9,Heavy,57,204,6,None,62.3,146,1
Jul,7,8,08:02:20,26.07.24,26.07.24 08:02,Truck_7,-37.21,79.45,159,In Transit,25.6,76.6,Clear,25,213,5,Weather,82.2,144,0
Apr,4,4,04:50:12,11.04.24,11.04.24 04:50,Truck_8,38.11,164.77,131,Delayed,19.1,73.3,Heavy,10,353,3,Weather,89.4,149,1
May,5,15,15:07:16,31.05.24,31.05.24 15:07,Truck_1,-20.1,20.18,224,Delayed,20.2,58.9,Heavy,34,166,6,Mechanical Failure,84.6,105,1
Apr,4,15,15:44:47,12.04.24,12.04.24 15:44,Truck_10,89.39,-93.1,120,Delivered,22.6,56.4,Clear,60,151,9,Weather,69.9,194,0
Mar,3,18,18:05:27,14.03.24,14.03.24 18:05,Truck_4,85.84,74.42,321,Delayed,30,75.4,Heavy,14,391,1,None,67.3,138,1
Aug,8,21,21:10:15,09.08.24,09.08.24 21:10,Truck_1,29.56,-162.34,238,Delivered,26.6,50.9,Heavy,59,160,1,Mechanical Failure,76.8,233,1
Sep,9,10,10:59:43,18.09.24,18.09.24 10:59,Truck_1,13.53,-108.92,297,In Transit,18.1,77.3,Clear,22,376,10,None,80.2,168,0
Mar,3,21,21:43:28,13.03.24,13.03.24 21:43,Truck_2,49.89,46.78,219,Delivered,22.3,56.9,Heavy,44,144,8,None,62.2,188,1
Aug,8,4,04:39:18,17.08.24,17.08.24 04:39,Truck_3,62,28.06,204,In Transit,29.8,58.9,Heavy,10,484,3,Weather,93,238,1
Jan,1,0,00:01:35,31.01.24,31.01.24 00:01,Truck_1,88.35,123.86,469,In Transit,21.5,52.2,Heavy,56,405,10,Weather,95.5,135,1
Feb,2,17,17:30:37,27.02.24,27.02.24 17:30,Truck_9,-1.43,112.82,146,Delayed,24.2,72.4,Clear,22,321,9,Mechanical Failure,88.2,190,1
Sep,9,0,00:34:04,22.09.24,22.09.24 00:34,Truck_3,-18.38,-175.05,215,Delivered,18.9,63.4,Heavy,57,382,4,Weather,71.2,274,1
Oct,10,7,07:58:45,03.10.24,03.10.24 07:58,Truck_3,72.62,46.14,454,In Transit,22.8,73.3,Heavy,45,276,5,Weather,87.4,261,1
Aug,8,19,19:26:01,14.08.24,14.08.24 19:26,Truck_4,-10.08,-0.6,145,Delivered,29.2,67.3,Clear,36,230,4,Traffic,85.3,269,0
Dec,12,21,21:30:03,24.12.24,24.12.24 21:30,Truck_10,73.62,125.96,410,Delivered,18.8,78,Heavy,35,228,2,Mechanical Failure,92.1,111,1
Jul,7,21,21:14:02,16.07.24,16.07.24 21:14,Truck_4,-67.51,-162.05,350,Delayed,21.8,60.4,Clear,15,238,3,Weather,81.1,300,1
Dec,12,17,17:38:54,01.12.24,01.12.24 17:38,Truck_1,-4.42,-44.16,474,Delayed,29.5,51.1,Detour,34,136,8,None,67.8,268,1
Oct,10,12,12:36:02,08.10.24,08.10.24 12:36,Truck_1,-31.93,48.95,357,Delivered,20.9,50.9,Detour,30,495,1,Weather,65.6,288,0
May,5,19,19:21:26,27.05.24,27.05.24 19:21,Truck_1,-84.59,-56.9,171,In Transit,28.8,59.3,Clear,56,437,10,None,99.6,235,0
Mar,3,22,22:22:44,21.03.24,21.03.24 22:22,Truck_3,-20.66,-86.8,137,Delivered,24,78,Heavy,29,425,7,Weather,69.4,270,1
May,5,10,10:52:10,04.05.24,04.05.24 10:52,Truck_3,-56.6,153.53,147,Delivered,24.9,67.6,Heavy,57,157,4,Traffic,62.1,261,1
May,5,12,12:13:27,11.05.24,11.05.24 12:13,Truck_5,20.65,79.95,194,In Transit,22.9,69.7,Clear,11,140,4,Weather,84.7,293,0
Dec,12,20,20:25:19,28.12.24,28.12.24 20:25,Truck_5,-19.76,54.27,291,Delayed,24.1,70.8,Heavy,25,414,8,None,99.4,225,1
Apr,4,1,01:48:36,06.04.24,06.04.24 01:48,Truck_3,68.07,98.6,176,Delivered,29.5,61.9,Clear,31,306,6,Weather,73.5,217,0
Aug,8,10,10:11:42,12.08.24,12.08.24 10:11,Truck_4,25.96,-133.36,240,In Transit,27.4,72.9,Detour,29,272,8,Mechanical Failure,72.3,106,0
Feb,2,10,10:12:13,08.02.24,08.02.24 10:12,Truck_1,-86.7,-140.03,412,Delayed,23.8,71.6,Heavy,54,301,6,Weather,76.8,183,1
Oct,10,18,18:31:19,02.10.24,02.10.24 18:31,Truck_2,-35.94,-133.42,359,Delivered,22.6,72.9,Clear,60,142,4,Traffic,78.5,255,0
Nov,11,18,18:46:06,25.11.24,25.11.24 18:46,Truck_8,62.92,116.02,491,In Transit,20.6,74.7,Detour,16,183,7,Weather,60.3,273,0
Mar,3,14,14:33:39,28.03.24,28.03.24 14:33,Truck_3,69.75,-126.81,130,Delayed,29.9,65,Detour,50,385,10,Traffic,72.6,106,1
Dec,12,12,12:42:18,14.12.24,14.12.24 12:42,Truck_8,-0.54,120.98,336,In Transit,22.1,75.2,Detour,33,443,5,Mechanical Failure,73.2,186,0
Mar,3,18,18:47:10,13.03.24,13.03.24 18:47,Truck_9,57.93,-106.33,330,In Transit,29.5,68.5,Clear,14,358,1,Mechanical Failure,70,283,0
Feb,2,0,00:53:35,28.02.24,28.02.24 00:53,Truck_6,-86.18,112.11,118,In Transit,25.1,59.5,Clear,36,200,1,None,80.6,239,0
Oct,10,21,21:26:27,18.10.24,18.10.24 21:26,Truck_2,-9.27,-173.07,147,In Transit,21.6,52,Clear,24,187,7,Traffic,71,173,0
Jan,1,3,03:09:35,11.01.24,11.01.24 03:09,Truck_3,-84.32,76.12,258,Delivered,23.3,71.8,Heavy,20,466,7,Traffic,80.6,277,1
Sep,9,9,09:44:50,25.09.24,25.09.24 09:44,Truck_7,-27.88,-32.48,315,Delayed,21.7,54.9,Heavy,51,479,7,Traffic,83.7,293,1
Jun,6,20,20:47:39,26.06.24,26.06.24 20:47,Truck_8,-48.84,171.33,233,Delayed,25.3,52.8,Detour,19,123,7,Weather,92.3,192,1
Feb,2,7,07:23:53,24.02.24,24.02.24 07:23,Truck_4,28.63,162.89,282,Delivered,18.4,68.8,Heavy,16,281,4,Mechanical Failure,78.8,285,1
Feb,2,20,20:41:18,04.02.24,04.02.24 20:41,Truck_2,-7.26,52.51,117,Delayed,28,73.9,Heavy,55,156,10,Weather,63.7,277,1
